delta,theta,alpha,beta,gamma,EEGI2,heart rat2,PEI2,AI2,NA2,ELI2,BP2,CNSA2,LFHFR2,DS2,SYN2,VI2,ARI2,AGR2,Label
82.7666656,4.77900244,4.30031422,2.87753563,1.49195749,1.11131471,0.66914544,0.60212056,17.3188163,0.05195708,1.66079696,1.49444343,0.31693306,20.35797,0.89983512,12.1966424,1.11131471,3.15524039,2.88233027,0
26.6033163,4.17897061,4.93687205,2.84415267,1.43547228,0.84648145,0.57610419,0.6805869,6.36599747,0.18557356,1.46932007,1.73579713,0.31200107,6.23518021,1.1813608,3.95607109,0.84648145,3.2051172,3.43919706,0
16.1762445,4.64409762,5.44622813,3.36988846,1.46153037,0.85271816,0.61875639,0.72562826,3.48318357,0.33668063,1.37811612,1.61614492,0.33397222,3.82289203,1.17272042,2.36162282,0.85271816,2.99426104,3.72638724,0
19.6793445,4.88673023,3.62317283,2.43142681,1.38873542,1.34874334,0.67107668,0.497557,4.02709861,0.18411044,2.00982,1.49014267,0.28571733,6.78026577,0.74143091,4.05742348,1.34874334,3.49996266,2.60897271,0
14.846483,3.73707901,3.63556651,2.61516899,1.29827532,1.02792206,0.71932916,0.69978959,3.97275064,0.24487729,1.42900096,1.39018416,0.35471243,5.11160008,0.97283641,2.97302006,1.02792206,2.81918513,2.80030471,0
22.1886872,4.21858432,4.08915903,2.79547247,1.51272688,1.03165083,0.68363017,0.66265653,5.25974723,0.18429026,1.5090774,1.46277922,0.33648999,6.45787344,0.96932021,3.83568409,1.03165083,2.97185662,2.70317074,0
42.1836765,7.71447689,5.05870874,3.12916715,1.61156958,1.52498934,0.61857033,0.40562273,5.46811886,0.119921,2.4653451,1.61663104,0.24497938,9.86381228,0.65574229,6.09415117,1.52498934,4.08197613,3.13899493,0
38.8154112,4.81630506,3.91650078,2.66347032,1.26529717,1.229747,0.68006378,0.55301113,8.05916792,0.10090066,1.80828186,1.47045032,0.30499594,11.1404845,0.8131754,6.63098905,1.229747,3.27873218,3.09532091,0
271.107058,5.24582972,3.97902946,2.6764555,1.3033639,1.31836916,0.67264028,0.51020632,51.6804915,0.01467697,1.95999139,1.48667873,0.29013511,69.4523351,0.75851289,41.5225772,1.31836916,3.44667012,3.05289218,1
82.2803969,5.63345155,4.05281677,3.72258487,1.8821471,1.39000894,0.91851793,0.66080001,14.6056811,0.04925616,1.51331716,1.08871038,0.38431569,21.6920363,0.71941983,11.3066633,1.39000894,2.60202753,2.15329438,1
32.5042716,4.0785629,4.14925215,2.84778421,1.31574497,0.98296338,0.68633674,0.69823226,7.96954033,0.12765252,1.43218819,1.45701073,0.3461167,8.81672965,1.0173319,5.22833277,0.98296338,2.88919892,3.15353829,1
178.334461,3.04489096,3.12774761,2.71781435,1.71479248,0.97350916,0.86893659,0.89258183,58.568423,0.01753866,1.12034545,1.15083196,0.44030026,57.9904056,1.0272117,31.028557,0.97350916,2.27117741,1.82398025,0
17.5388391,4.08535244,3.75203714,3.07146083,2.1200359,1.08883582,0.81861152,0.75182273,4.29310307,0.21392734,1.33010078,1.22158066,0.39189845,5.76332022,0.91841211,3.16907715,1.08883582,2.55168143,1.76979887,0
26.1872377,4.43131907,6.90599243,3.65515273,1.84839259,0.64166289,0.52927262,0.82484531,5.90958071,0.26371596,1.21234854,1.88938546,0.32240031,4.43362153,1.55845073,2.89917014,0.64166289,3.101734,3.73621516,0
16.7120971,4.61394488,9.60022876,4.15647746,1.92176783,0.48060781,0.43295609,0.90085113,3.62208426,0.57444788,1.11006133,2.30970307,0.29241781,2.22140978,2.08069862,1.55022879,0.48060781,3.4197644,4.99551955,0
72.7591848,5.93952582,4.94810352,4.57582464,2.88087546,1.2003641,0.92476332,0.77040235,12.2499989,0.06800658,1.29802304,1.08135777,0.42027741,15.904823,0.83308056,8.26326169,1.2003641,2.37938081,1.71756939,0
56.4663757,7.44687427,5.58471211,4.30072031,2.68435323,1.33343924,0.77008809,0.5775202,7.58256063,0.09890332,1.73154117,1.29855273,0.33002278,11.4443231,0.74994043,6.46539749,1.33343924,3.0300939,2.08046841,0
80.6114725,8.1896009,5.30975793,5.02043594,3.22995412,1.54236803,0.94551127,0.61302571,9.8431503,0.06586851,1.63125294,1.05762886,0.37190181,16.7241284,0.64835369,8.59626397,1.54236803,2.6888818,1.64391126,0
23.6830088,5.68924241,3.72485673,3.34294693,2.29887111,1.52737214,0.89746994,0.58759088,4.16277021,0.15727971,1.70186441,1.11424345,0.35510003,7.8854714,0.65471929,4.155782,1.52737214,2.81610787,1.62029821,0
20.1855654,4.04165915,3.72014805,2.84580386,1.75419541,1.08642428,0.76497059,0.70411773,4.99437599,0.18429744,1.42021704,1.30723979,0.36664192,6.51243559,0.92045071,3.68982668,1.08642428,2.72745684,2.12071473,0
19.1377454,3.0735502,3.12757899,2.74243699,1.91826507,0.98272504,0.87685619,0.89227011,6.22659276,0.16342463,1.12073685,1.14043787,0.442248,7.10175369,1.01757863,3.78385608,0.98272504,2.26117472,1.63042066,1
20.7907628,5.26119354,3.85036977,3.22583017,2.03677944,1.36641254,0.8377975,0.61313657,3.95171983,0.18519618,1.630958,1.19360585,0.35403696,6.76609207,0.7318434,3.6816309,1.36641254,2.82456386,1.89042058,1
22.4351485,4.24855292,9.58373899,3.93924035,1.8588377,0.4433085,0.41103377,0.92719578,5.28065649,0.4271752,1.07852087,2.43289014,0.2847858,2.78426838,2.25576548,1.97321173,0.4433085,3.511411,5.15576964,1
113.783137,5.18766427,4.83999605,3.49870978,1.75254937,1.07183233,0.72287451,0.67442872,21.9334042,0.04253702,1.48273638,1.38336597,0.34890589,24.5807641,0.93298174,14.267298,1.07183233,2.86610235,2.76168884,0
11.7691185,2.71942225,3.76449825,3.33537196,1.68789771,0.72238638,0.88600704,1.22650021,4.32780108,0.31986238,0.81532803,1.1286592,0.51440667,3.84873092,1.38430075,2.04067685,0.72238638,1.94398723,2.23028815,0
30.7335026,4.54413474,7.96616076,4.24387767,2.02244412,0.57042971,0.53273814,0.93392426,6.76333435,0.2592012,1.07075064,1.87709481,0.33923081,4.42843653,1.75306438,2.88923229,0.57042971,2.94784545,3.93887805,0
28.7806976,4.05260245,7.35151563,3.34199282,1.56747159,0.55126081,0.45459916,0.82465351,7.10178163,0.25543216,1.21263051,2.1997401,0.2930514,4.46619469,1.81402339,3.07039548,0.55126081,3.41237061,4.69004712,0
26.5869997,3.57504859,3.56894397,3.02706646,1.7172884,1.00171048,0.84816867,0.84672037,7.43682193,0.13423643,1.18102745,1.17901077,0.42372195,8.45125297,0.99829244,4.57277147,1.00171048,2.36003823,2.0782438,0
20.4259479,4.16650465,4.33020108,3.27162263,1.72906898,0.96219658,0.75553596,0.78521996,4.90241811,0.21199511,1.2735285,1.32356374,0.38504601,5.67928649,1.03928867,3.23507272,0.96219658,2.59709224,2.50435415,0
17.7080248,3.76431751,4.60128366,3.58951342,1.91010511,0.8181016,0.78011131,0.95356287,4.70417939,0.25984172,1.04869855,1.28186835,0.42908015,4.66659827,1.22234207,2.62152049,0.8181016,2.3305669,2.40891647,0
72.9080197,5.0370017,3.6200146,3.08096084,2.12744291,1.39143132,0.85109072,0.61166563,14.4744878,0.0496518,1.63488015,1.17496287,0.35589177,21.531687,0.71868441,11.6318918,1.39143132,2.80984302,1.70158014,0
105.44104,5.96872269,5.20523874,3.75016669,2.03599715,1.14667607,0.72046007,0.62830305,17.6655955,0.04936634,1.59158863,1.38800197,0.33561658,21.4033916,0.87208587,12.4405047,1.14667607,2.9795906,2.55660414,0
29.8418413,4.67867636,4.75346475,3.76601632,1.82852365,0.98426655,0.79226764,0.804932,6.37826578,0.15928859,1.24234097,1.26219972,0.39927481,7.26218022,1.01598495,4.05195075,0.98426655,2.50454069,2.59961896,1
13.186771,3.2979975,4.74762704,2.94579349,1.64575387,0.6946623,0.62047702,0.89320671,3.99841753,0.36002954,1.11956168,1.61166323,0.36613609,3.47221219,1.43954841,2.14270992,0.6946623,2.7312249,2.88477343,1
35.2446836,5.58147281,7.91687327,4.27889456,2.12418276,0.70500975,0.54047784,0.76662464,6.31458484,0.22462603,1.30441934,1.85021462,0.31699399,5.1568536,1.41842011,3.34756753,0.70500975,3.15463396,3.72702076,1
217.377157,3.41118284,4.21197945,2.70358868,1.51352432,0.80987642,0.64188079,0.79256634,63.7248624,0.01937637,1.26172404,1.55792169,0.35465448,52.4191399,1.23475628,31.9262764,0.80987642,2.81964573,2.78289512,0
11.9274886,3.31913733,4.3080962,3.54739677,2.47492646,0.77044179,0.82342562,1.06877072,3.5935508,0.36119055,0.93565438,1.21443878,0.46509613,3.53906348,1.2979566,1.94088722,0.77044179,2.15009316,1.74069665,0
23.2297498,5.35829282,7.77749738,3.68762233,1.82871265,0.6889482,0.47413996,0.68820844,4.33528936,0.33480763,1.45304815,2.10908187,0.28073091,3.675738,1.45148794,2.49347965,0.6889482,3.56213002,4.25299042,0
15.3934347,5.63137547,7.38754232,3.22943455,1.6609501,0.76227996,0.437146,0.57347171,2.7335124,0.47991514,1.74376517,2.28756527,0.24805707,2.84598169,1.31185398,1.98030102,0.76227996,4.03133044,4.447781,0
47.1079991,6.78789963,4.19034155,2.83760273,1.72114704,1.61989173,0.67717696,0.4180384,6.93999642,0.0889518,2.39212471,1.47671889,0.25847517,12.8619346,0.61732521,7.66879995,1.61989173,3.8688436,2.43462147,0
36.8293921,9.21293718,5.94287769,4.58590502,3.17104908,1.55024849,0.77166404,0.49776797,3.99757335,0.16136236,2.00896816,1.29590073,0.30258386,7.74748055,0.64505788,4.37299644,1.55024849,3.3048689,1.87410461,0
38.7010265,6.68748492,4.768558,3.4687096,2.10039303,1.40241241,0.72741269,0.51868672,5.78708243,0.12321528,1.92794603,1.37473543,0.30278427,9.51828863,0.71305701,5.51014166,1.40241241,3.30268147,2.270317,0
19.0926727,4.73438139,4.23689077,3.36068149,2.29719204,1.1174188,0.79319522,0.70984596,4.0327703,0.22191187,1.40875635,1.26072369,0.37460479,5.62371214,0.89491962,3.1361405,1.1174188,2.66948004,1.84437813,0
11.6605596,3.9947458,3.01347399,3.27822083,1.78008322,1.3256281,1.08785436,0.82063315,2.91897413,0.25843305,1.21857129,0.91924069,0.46776798,5.19510223,0.75435939,2.48824934,1.3256281,2.13781199,1.69288376,0
12.0815122,3.48736491,4.22659444,3.44730448,2.31509792,0.82510044,0.81562225,0.98851269,3.46436707,0.34983985,1.0116208,1.22605777,0.44689171,3.68355121,1.21197367,2.02880924,0.82510044,2.23767857,1.82566552,1
16.6076685,4.93507304,6.80505935,3.48782891,1.6949466,0.72520646,0.51253468,0.70674312,3.36523258,0.40975404,1.41494126,1.95108749,0.29708599,3.16569488,1.37891766,2.09297342,0.72520646,3.36602875,4.01491076,1
21.1018619,6.01763064,6.89106481,3.48522955,1.80215118,0.8732512,0.50576067,0.57916974,3.50667284,0.32656193,1.72660956,1.97721978,0.26999084,3.93545748,1.14514586,2.61360093,0.8732512,3.70382934,3.82379951,1
202.770185,4.31356223,4.22078592,4.34460398,2.5435024,1.02198081,1.02933531,1.00719631,47.0075947,0.02081561,0.9928551,0.97150073,0.50907274,49.0628407,0.97849195,24.1768034,1.02198081,1.96435583,1.65943854,0
7.83610818,3.4607488,4.35042959,3.60929536,1.83102099,0.79549588,0.82964114,1.04292324,2.26428112,0.55517733,0.95884334,1.20534042,0.46206797,2.59672217,1.25707754,1.41925218,0.79549588,2.16418376,2.37595834,0
18.5096947,3.77188266,6.25735577,4.31969162,1.90767702,0.60279179,0.69033818,1.14523489,4.90728276,0.33805829,0.87318332,1.44856539,0.43070983,3.56086153,1.65894762,2.10659711,0.60279179,2.32174871,3.2800918,0
15.1207279,4.09524462,6.68507735,4.097519,2.06496736,0.61259495,0.61293517,1.00055537,3.6922649,0.44211346,0.99944494,1.63149393,0.38009245,2.87445777,1.63240001,1.78212853,0.61259495,2.63093886,3.23737676,0
81.9942068,7.14558631,6.35699823,4.13049299,2.31765662,1.12405039,0.64975525,0.57804815,11.4748046,0.07752985,1.72995968,1.53904104,0.30590388,14.0223089,0.88963984,8.49962982,1.12405039,3.26900072,2.74285594,0
64.3383712,5.3103555,4.93696839,4.06604034,2.01426368,1.07563085,0.82359052,0.76568138,12.1156429,0.07673443,1.30602627,1.21419562,0.39679046,14.1075902,0.92968698,7.73616118,1.07563085,2.52022189,2.45100403,0
23.2737703,5.95830333,5.36611995,4.42139041,2.83745336,1.11035597,0.8239455,0.74205527,3.90610699,0.23056513,1.34760851,1.2136725,0.39042963,5.4475252,0.90061208,2.98667103,1.11035597,2.56128101,1.89117468,0
70.014047,6.72331588,4.54106708,4.35302032,2.66069014,1.48055859,0.95858974,0.64745141,10.4136186,0.06485937,1.54451746,1.04319914,0.38644108,16.898531,0.67542075,8.62790744,1.48055859,2.5877166,1.70672527,0
38.5061222,5.41811703,4.47482976,3.3595512,1.78095047,1.21079847,0.75076626,0.62005881,7.10691961,0.11621086,1.61275025,1.33197248,0.33959055,9.81584588,0.82590127,5.60659986,1.21079847,2.94472273,2.51260764,0
32.1842305,4.20220114,4.42989686,4.20914807,2.5037164,0.94860022,0.95016841,1.00165316,7.65889815,0.13764184,0.99834956,1.052445,0.48761588,8.2138327,1.05418487,4.21185814,0.94860022,2.05079457,1.76932853,1
15.7119179,3.99598882,4.54166492,3.55143807,2.01072008,0.87985109,0.78196832,0.88875075,3.93192238,0.2890586,1.12517486,1.27882419,0.41597354,4.33935726,1.13655596,2.43514838,0.87985109,2.40399905,2.25872561,1
10.826234,3.71399566,6.46485876,4.23572838,1.84853952,0.57448984,0.65519272,1.14047747,2.91498294,0.59714752,0.87682574,1.52626849,0.41613017,2.24911791,1.74067483,1.3588254,0.57448984,2.40309423,3.49727916,1
18.9850798,4.46195371,4.58219184,2.46812767,1.44420567,0.97375969,0.53863473,0.55314955,4.25488049,0.24135752,1.80782938,1.85654571,0.27289783,5.11699081,1.02694742,3.32566964,0.97375969,3.66437509,3.17281114,0
26.8210619,4.97279354,4.68360655,2.2289088,1.23408247,1.06174451,0.47589583,0.44822066,5.39356032,0.1746242,2.23104397,2.10130022,0.23082192,6.78832758,0.94184617,4.59946255,1.06174451,4.33234419,3.79521359,0
17.2974758,3.57895169,9.22486421,2.98827162,1.39235158,0.38796795,0.32393665,0.83495724,4.8331124,0.53330696,1.19766613,3.08702333,0.23338914,2.26306068,2.57753247,1.70934212,0.38796795,4.28468946,6.62538425,0
39.5509377,5.22803626,5.92736801,2.75191446,1.53494631,0.88201648,0.46427258,0.52637632,7.56516132,0.14986669,1.89978153,2.15390707,0.2466889,7.55461342,1.13376567,5.15929446,0.88201648,4.05368859,3.8616126,0
21.2956351,3.9972104,3.74556095,2.40516424,1.270685,1.06718605,0.64213726,0.60171069,5.32762425,0.17588397,1.66192825,1.55729945,0.31063351,6.75275235,0.93704373,4.11217291,1.06718605,3.21922771,2.94767069,0
33.5498032,3.61483265,3.53220219,2.23173994,1.30305372,1.02339347,0.63182678,0.61738403,9.28114976,0.10528235,1.6197374,1.58271227,0.31226096,10.5216615,0.97714128,6.44778087,1.02339347,3.20244967,2.7107111,0
19.5642269,4.23259124,3.93970959,2.14108815,1.32755966,1.07434092,0.54346345,0.50585753,4.6222812,0.20137313,1.97684118,1.84005016,0.26199331,6.04024678,0.93080323,3.91343688,1.07434092,3.81689134,2.96763279,0
23.7377779,5.64171006,3.90835566,2.44002008,1.46145986,1.44349966,0.62430861,0.43249654,4.20755013,0.16464707,2.31215723,1.60177193,0.25549773,7.51709683,0.69276082,4.62787478,1.44349966,3.91392915,2.6742819,0
50.6077508,9.30514413,4.33111711,2.60152439,1.53082632,2.14843974,0.60065898,0.27957916,5.43868532,0.08558209,3.5768045,1.66483817,0.19077989,13.8331274,0.46545406,8.64214527,2.14843974,5.24164267,2.82926746,0
276.212663,4.64398692,4.63538765,2.48784892,1.45992088,1.00185514,0.53670785,0.53571402,59.4774851,0.01678195,1.86666758,1.86321107,0.26810524,60.5896791,0.9981483,39.4282357,1.00185514,3.72987864,3.17509511,1
20.6304593,4.39094231,4.44357065,2.27086129,1.31005883,0.9881563,0.51104426,0.51716947,4.69841275,0.21538884,1.93360217,1.95677766,0.25704431,5.63092243,1.01198566,3.72651058,0.9881563,3.89037983,3.39188633,1
19.2691972,3.98983171,7.72825627,2.58899878,1.26453608,0.51626545,0.33500426,0.64889924,4.82957644,0.40106789,1.5410713,2.98503666,0.22094038,3.00960891,1.93698803,2.2543815,0.51626545,4.52610796,6.11153479,1
36.9000825,3.79380198,5.23514393,3.43490043,2.45448144,0.72467959,0.6561234,0.90539792,9.72641236,0.1418735,1.10448674,1.52410355,0.38043205,7.77321216,1.37992019,4.69361895,0.72467959,2.62859029,2.13289204,0
19.3453313,4.06508382,4.71918445,3.28796316,2.05361965,0.86139541,0.69672275,0.80883035,4.75890097,0.24394436,1.23635321,1.43529116,0.37430131,4.96069086,1.16090705,2.92368972,0.86139541,2.67164437,2.29798369,0
23.8824576,4.51691443,14.6280699,4.08766722,2.22606423,0.30878403,0.27943996,0.90496893,5.28733895,0.61250271,1.10501031,3.5785863,0.21351113,1.94142988,3.23850942,1.51740601,0.30878403,4.68359662,6.57127038,0
35.9782053,4.67415657,10.8274032,4.2764432,2.19797288,0.43169692,0.39496481,0.91491227,7.69726148,0.30094339,1.09300097,2.53187116,0.2758718,3.75458095,2.31643999,2.69152379,0.43169692,3.62487213,4.92608591,0
16.9126957,5.62403144,4.11211726,4.18966721,3.23493096,1.36767292,1.01885888,0.744958,3.00721927,0.2431379,1.34235756,0.98149019,0.43032079,5.4805653,0.73116897,2.71468469,1.36767292,2.32384775,1.27116075,0
16.0213679,3.89989454,3.9262041,3.20431345,2.03038608,0.99329898,0.81613522,0.82164105,4.10815413,0.24506048,1.21707648,1.22528715,0.40943944,5.0739243,1.00674622,2.79380316,0.99329898,2.44236364,1.93372292,0
37.979371,3.66660066,4.3464506,3.23167008,1.89470916,0.84358503,0.74351934,0.88138043,10.3581967,0.11444241,1.13458384,1.34495493,0.40330081,9.58160473,1.18541696,5.49555403,0.84358503,2.47953877,2.29399356,0
41.02412,5.76291756,4.4352015,3.47578347,2.48593081,1.29935868,0.78368107,0.60312913,7.11863733,0.10811204,1.65801973,1.27602929,0.34082594,10.5490219,0.76961044,5.91418613,1.29935868,2.93404901,1.78412106,0
32.4172611,8.87730931,5.30155489,3.39383126,2.17102541,1.67447277,0.64015772,0.38230405,3.65169895,0.16354111,2.61571912,1.56211505,0.23935847,7.78914324,0.5972029,4.74902088,1.67447277,4.17783417,2.44195893,0
32.7187236,3.75124086,5.23134909,3.40142024,2.18573478,0.7170695,0.65019944,0.90674536,8.72210683,0.15988854,1.10284546,1.53798964,0.3786681,6.97142627,1.39456497,4.2245962,0.7170695,2.6408351,2.39340524,1
20.6986517,3.97635617,5.41528818,3.49698527,2.13237459,0.73428339,0.64576162,0.87944468,5.20543201,0.26162517,1.13708119,1.54855905,0.37235069,4.55654567,1.36187201,2.76865471,0.73428339,2.68564024,2.53955764,1
26.0280188,5.1355479,14.7766329,4.10712129,2.130197,0.34754521,0.27794704,0.79974355,5.0682068,0.56772023,1.25040084,3.59780776,0.20626175,2.10897618,2.87732354,1.6502845,0.34754521,4.8482086,6.93674474,1
40.599354,4.32372994,2.57211795,2.17221338,1.38767425,1.68099987,0.84452324,0.5023934,9.38989127,0.06335367,1.99047201,1.18410004,0.31500309,17.4654059,0.59488404,9.46879144,1.68099987,3.17457205,1.85354592,0
17.5750193,2.8345058,2.34196215,2.10343964,1.62790933,1.21031239,0.89815271,0.74208338,6.2003822,0.13325517,1.34755747,1.11339641,0.4063465,8.71471178,0.82623297,4.5911542,1.21031239,2.46095388,1.43863181,0
11.4681288,2.3722301,2.13259518,2.25704855,1.5190404,1.11236775,1.05835771,0.95144588,4.83432398,0.18595843,1.05103193,0.94486013,0.5010291,6.48991382,0.89898328,3.15295723,1.11236775,1.99589206,1.40390946,0
16.4598654,2.56277861,2.35191078,2.3167286,1.32812244,1.08965809,0.98504102,0.90399092,6.4226638,0.14288761,1.1062058,1.01518615,0.47138861,8.08816566,0.91771906,4.07455844,1.08965809,2.12139194,1.77085389,0
12.6347119,2.74197855,2.37100991,1.92130774,1.13605705,1.15646018,0.81033307,0.70070123,4.60788138,0.18765841,1.42714178,1.23406046,0.37577001,6.48529154,0.86470768,3.58237478,1.15646018,2.66120224,2.0870518,0
9.00328218,2.4887569,2.30308747,2.05922772,1.20763093,1.08061762,0.89411615,0.82741216,3.617582,0.25580532,1.20858751,1.11842292,0.42973593,4.98984047,0.92539672,2.6343899,1.08061762,2.32701043,1.90711203,0
11.7694633,2.66006229,2.00621934,2.1307544,1.25362572,1.32590801,1.0620745,0.80101673,4.42450665,0.17045971,1.24841338,0.94155353,0.4566279,7.19239683,0.75420013,3.48794228,1.32590801,2.18996691,1.60033358,0
15.9028233,2.52182397,2.33415386,2.11315835,1.23455196,1.08040178,0.90532093,0.8379484,6.30607986,0.14677607,1.19339091,1.10458067,0.43516639,7.89350165,0.9255816,4.14287247,1.08040178,2.29797158,1.89068904,0
8.61135169,2.32698444,2.58217714,1.95117143,1.16198439,0.9011715,0.75563036,0.83849784,3.70064859,0.29985735,1.19260891,1.32339839,0.39745513,4.23609054,1.1096667,2.41286015,0.9011715,2.51600731,2.22221328,0
37.0588681,3.01717468,2.72337948,2.33545252,1.48610436,1.1078789,0.85755677,0.7740528,12.2826393,0.07348793,1.29190153,1.16610355,0.40683398,14.7155558,0.90262573,7.9219952,1.1078789,2.45800508,1.83256275,1
17.7198488,2.67046722,2.3531595,2.10015663,1.57002786,1.13484327,0.89248376,0.7864379,6.63548636,0.13279794,1.27155622,1.12046857,0.41805587,8.66508031,0.88117895,4.57868147,1.13484327,2.39202479,1.49880111,1
10.4349979,2.17216974,2.15427627,2.42147439,1.42283767,1.00830602,1.1240315,1.11477218,4.80395141,0.20644722,0.89704428,0.88965478,0.55969135,5.85215918,0.9917624,2.75521299,1.00830602,1.78669906,1.51407031,1
45.6119269,5.06607448,4.44937466,3.16997096,2.42120243,1.13860371,0.71245314,0.6257253,9.0034063,0.09754849,1.59814539,1.40360108,0.33313939,11.3899155,0.8782687,6.65122753,1.13860371,3.00174646,1.83767148,0
15.1390173,3.75222282,3.55955561,2.5770571,1.78570058,1.05412676,0.72398282,0.68680812,4.03467972,0.23512461,1.45601074,1.38124825,0.35245284,5.30719061,0.94865251,3.07844751,1.05412676,2.837259,1.99336644,0
13.7218792,6.49797002,10.8848703,3.60856888,2.31277514,0.59697266,0.33152153,0.55533788,2.11171785,0.79324924,1.80070555,3.01639534,0.20759374,1.85761048,1.67511859,1.3951036,0.59697266,4.81710089,4.706411,0
23.8069633,5.27770084,6.4206601,3.29542499,1.84503533,0.82198726,0.5132533,0.62440542,4.51085881,0.26969673,1.60152358,1.94835571,0.28169972,4.52985576,1.21656386,2.99345507,0.82198726,3.54987929,3.47996593,0
19.8466453,4.41258906,3.996613,2.53421153,1.47201026,1.10408215,0.6340898,0.57431397,4.49773251,0.20137474,1.74120787,1.57706369,0.30136171,6.06994831,0.90572971,3.71457451,1.10408215,3.31827156,2.71507143,0
56.2760634,5.4005607,4.11822363,3.09239973,1.77740881,1.31138112,0.75090622,0.57260716,10.4204112,0.07317896,1.746398,1.33172423,0.32487339,14.9765116,0.76255483,8.55357727,1.31138112,3.07812223,2.31698167,0
47.6878564,5.08906436,4.01169083,3.08933491,1.73204305,1.26855847,0.770083,0.60705361,9.37065303,0.08412395,1.64730096,1.29856132,0.33945918,13.1557797,0.78829634,7.43229537,1.26855847,2.94586228,2.31616116,0
38.7492821,4.92508167,3.85954988,3.51335423,2.47314639,1.2760767,0.91030155,0.71335959,7.86774407,0.09960313,1.40181756,1.09853708,0.39994327,11.3159216,0.78365196,5.92363105,1.2760767,2.50035464,1.56058287,0
83.1634018,5.53868355,5.36728143,4.72762395,3.40362417,1.03193462,0.88082282,0.85356455,15.0150123,0.06453898,1.17155755,1.13530211,0.43348974,16.5264457,0.96905364,8.78681691,1.03193462,2.30685966,1.57693128,0
55.315797,5.35492877,4.02502605,3.1819674,2.58958873,1.33040848,0.79054579,0.59421283,10.3298847,0.0727645,1.68289869,1.26494887,0.33923057,15.0733747,0.75164885,8.41831289,1.33040848,2.94784756,1.55431092,1
13.8620459,3.7048542,3.59903461,2.63437768,1.86017028,1.02940222,0.73196786,0.71106109,3.74159013,0.25963228,1.40634892,1.3661802,0.36068151,4.88100339,0.97143758,2.81818358,1.02940222,2.77252912,1.93478772,1
15.2025398,4.70028952,11.5880105,3.67054189,2.24123272,0.40561661,0.31675341,0.78091826,3.2343837,0.76224175,1.28054376,3.1570299,0.22534837,1.71753636,2.46538228,1.30437205,0.40561661,4.43757366,5.17037362,1
60.5462467,4.34029466,4.77262992,2.86486074,1.41442218,0.90941362,0.60026878,0.66006135,13.949801,0.07882619,1.51501069,1.66592039,0.31437336,13.5955527,1.09960966,8.49579322,0.90941362,3.18093108,3.37426123,0
74.9081061,4.76754023,5.13732621,2.8911061,1.430005,0.92801976,0.56276475,0.60641462,15.7121078,0.06858171,1.64903676,1.77694143,0.29188744,15.5091663,1.07756326,9.92418485,0.92801976,3.42597819,3.59252324,0
63.8002297,5.3200536,10.6789339,3.33896659,1.44094147,0.49818209,0.31266853,0.62761898,11.9924035,0.16738081,1.5933234,3.19827516,0.20869862,6.47258274,2.00729818,4.93085847,0.49818209,4.79159856,7.41108099,0
83.3675244,5.88539513,9.05765783,3.23594372,1.47027633,0.64977009,0.35726054,0.54982608,14.1651533,0.10864732,1.81875695,2.79907768,0.21655171,9.85386302,1.5390059,7.26011162,0.64977009,4.61783463,6.16051393,0
142.815261,11.1076782,6.14996233,3.1543058,1.89621399,1.80613761,0.51289839,0.28397526,12.8573459,0.04306236,3.52143353,1.9497039,0.18277735,25.0282736,0.55366767,16.5432614,1.80613761,5.47113743,3.24328497,0
112.957418,6.65518689,4.61514253,3.02143601,1.67878315,1.4420328,0.65467881,0.45399717,16.9728393,0.04085737,2.20265691,1.52746658,0.26808764,25.9174238,0.6934655,15.6631146,1.4420328,3.73012349,2.74909986,0
70.5203965,5.28943067,5.25033913,3.08462179,1.68607029,1.00744553,0.58750906,0.58316707,13.3323227,0.07445136,1.71477446,1.70210142,0.29266501,14.4390344,0.9926095,9.09540284,1.00744553,3.41687588,3.11395033,0
620.980296,20.4593493,8.43881281,4.27929341,1.89733799,2.42443455,0.50709661,0.20916078,30.3519083,0.0135895,4.78101111,1.9720108,0.14808185,76.0106498,0.41246731,50.4351539,2.42443455,6.75302191,4.44771193,0
399.348063,12.5188671,7.58578264,4.14072297,2.00846421,1.65030659,0.5458531,0.3307586,31.8996967,0.01899542,3.02335297,1.83199472,0.20595847,54.2945863,0.60594801,35.1227334,1.65030659,4.85534769,3.77690705,0
54.6644632,4.59924652,5.36856674,2.85937061,1.40364344,0.85669914,0.5326134,0.62170414,11.8855258,0.09820945,1.60848213,1.87753442,0.28686037,11.0390189,1.16727093,7.20274197,0.85669914,3.48601655,3.82473681,1
78.0027818,4.50300666,6.20645309,2.8987899,1.44666389,0.72553624,0.46706063,0.64374542,17.3223776,0.07956707,1.55340912,2.14104965,0.27067564,13.293549,1.3782909,9.06134944,0.72553624,3.69445876,4.29018319,1
70.7708479,5.95438476,10.2787141,3.48890102,1.4518449,0.57929277,0.33942972,0.58593812,11.8855013,0.14523938,1.70666486,2.946118,0.21492514,7.46447775,1.72624285,5.57287751,0.57929277,4.65278286,7.07976044,1
21.0223417,6.63385805,5.7287768,3.2085188,2.14018058,1.15798857,0.56007049,0.48365804,3.16894656,0.27250898,2.06757649,1.78548955,0.25953357,4.82759247,0.86356638,3.09447074,1.15798857,3.85306604,2.67677263,0
